DateKey,AccountKey,Amount,ScenarioKey
201709,214,753.89,1
201709,108,0,1
201709,109,30.16,1
201709,110,0.53,1
201710,214,753.89,1
201710,108,0,1
201710,109,30.16,1
201710,110,0.53,1
201711,214,753.89,1
201711,108,0,1
201711,109,30.16,1
201711,110,0.53,1
201712,214,753.9,1
201712,108,0,1
201712,109,30.11,1
201712,110,0.47,1
201801,214,753.35,1
201801,108,0.95,1
201801,109,30.13,1
201801,110,0,1
201802,214,753.35,1
201802,108,0.95,1
201802,109,30.13,1
201802,110,0,1
201803,214,753.35,1
201803,108,0.95,1
201803,109,30.13,1
201803,110,0,1
201804,214,753.35,1
201804,108,0.95,1
201804,109,30.13,1
201804,110,0,1
201805,214,753.35,1
201805,108,0.95,1
201805,109,30.13,1
201805,110,0,1
201806,214,753.35,1
201806,108,0.95,1
201806,109,30.13,1
201806,110,0,1
201807,214,753.35,1
201807,108,0.95,1
201807,109,30.13,1
201807,110,0,1
201808,214,753.35,1
201808,108,0.95,1
201808,109,30.13,1
201808,110,0,1
201809,214,753.35,1
201809,108,0.95,1
201809,109,30.13,1
201809,110,0,1
201810,214,753.35,1
201810,108,0.95,1
201810,109,30.13,1
201810,110,0,1
201811,214,753.35,1
201811,108,0.95,1
201811,109,30.13,1
201811,110,0,1
201812,214,753.33,1
201812,108,0.99,1
201812,109,30.18,1
201812,110,0,1
201901,214,755.4,1
201901,108,6.26,1
201901,109,30.22,1
201901,110,0,1
201902,214,755.4,1
201902,108,6.26,1
201902,109,30.22,1
201902,110,0,1
201903,214,755.4,1
201903,108,6.26,1
201903,109,30.22,1
201903,110,0,1
201904,214,755.4,1
201904,108,6.26,1
201904,109,30.22,1
201904,110,0,1
201905,214,755.4,1
201905,108,6.26,1
201905,109,30.22,1
201905,110,0,1
201906,214,755.4,1
201906,108,6.26,1
201906,109,30.22,1
201906,110,0,1
201907,214,755.4,1
201907,108,6.26,1
201907,109,30.22,1
201907,110,0,1
201908,214,755.4,1
201908,108,6.26,1
201908,109,30.22,1
201908,110,0,1
201909,214,755.4,1
201909,108,6.26,1
201909,109,30.22,1
201909,110,0,1
201910,214,755.4,1
201910,108,6.26,1
201910,109,30.22,1
201910,110,0,1
201911,214,755.4,1
201911,108,6.26,1
201911,109,30.22,1
201911,110,0,1
201912,214,755.42,1
201912,108,6.27,1
201912,109,30.17,1
201912,110,0,1
202001,214,751.28,1
202001,108,10.34,1
202001,109,30.05,1
202001,110,0,1
202002,214,751.28,1
202002,108,10.34,1
202002,109,30.05,1
202002,110,0,1
202003,214,751.28,1
202003,108,10.34,1
202003,109,30.05,1
202003,110,0,1
202004,214,751.28,1
202004,108,10.34,1
202004,109,30.05,1
202004,110,0,1
202005,214,751.28,1
202005,108,10.34,1
202005,109,30.05,1
202005,110,0,1
202006,214,751.28,1
202006,108,10.34,1
202006,109,30.05,1
202006,110,0,1
202007,214,751.28,1
202007,108,10.34,1
202007,109,30.05,1
202007,110,0,1
202008,214,751.28,1
202008,108,10.34,1
202008,109,30.05,1
202008,110,0,1
202009,214,751.28,1
202009,108,10.34,1
202009,109,30.05,1
202009,110,0,1
202010,214,751.28,1
202010,108,10.34,1
202010,109,30.05,1
202010,110,0,1
202011,214,751.28,1
202011,108,10.34,1
202011,109,30.05,1
202011,110,0,1
202012,214,751.3,1
202012,108,10.36,1
202012,109,30.07,1
202012,110,0,1
202101,214,745.56,1
202101,108,0,1
202101,109,29.82,1
202101,110,0.23,1
202102,214,745.56,1
202102,108,0,1
202102,109,29.82,1
202102,110,0.23,1
202103,214,745.56,1
202103,108,0,1
202103,109,29.82,1
202103,110,0.23,1
202104,214,745.56,1
202104,108,0,1
202104,109,29.82,1
202104,110,0.23,1
202105,214,745.56,1
202105,108,0,1
202105,109,29.82,1
202105,110,0.23,1
202106,214,745.56,1
202106,108,0,1
202106,109,29.82,1
202106,110,0.23,1
202107,214,745.56,1
202107,108,0,1
202107,109,29.82,1
202107,110,0.23,1
202108,214,745.56,1
202108,108,0,1
202108,109,29.82,1
202108,110,0.23,1
202109,214,745.56,1
202109,108,0,1
202109,109,29.82,1
202109,110,0.23,1
202110,214,745.56,1
202110,108,0,1
202110,109,29.82,1
202110,110,0.23,1
202111,214,745.56,1
202111,108,0,1
202111,109,29.82,1
202111,110,0.23,1
202112,214,745.61,1
202112,108,0,1
202112,109,29.85,1
202112,110,0.26,1
202201,214,736.32,1
202201,108,0,1
202201,109,29.45,1
202201,110,0.53,1
202202,214,736.32,1
202202,108,0,1
202202,109,29.45,1
202202,110,0.53,1
202203,214,736.32,1
202203,108,0,1
202203,109,29.45,1
202203,110,0.53,1
202204,214,736.32,1
202204,108,0,1
202204,109,29.45,1
202204,110,0.53,1
202205,214,736.32,1
202205,108,0,1
202205,109,29.45,1
202205,110,0.53,1
202206,214,736.32,1
202206,108,0,1
202206,109,29.45,1
202206,110,0.53,1
202207,214,736.32,1
202207,108,0,1
202207,109,29.45,1
202207,110,0.53,1
202208,214,736.32,1
202208,108,0,1
202208,109,29.45,1
202208,110,0.53,1
202209,214,736.32,1
202209,108,0,1
202209,109,29.45,1
202209,110,0.53,1
202210,214,736.32,1
202210,108,0,1
202210,109,29.45,1
202210,110,0.53,1
202211,214,736.32,1
202211,108,0,1
202211,109,29.45,1
202211,110,0.53,1
202212,214,736.29,1
202212,108,0,1
202212,109,29.48,1
202212,110,0.47,1
202301,214,730.91,1
202301,108,0,1
202301,109,29.24,1
202301,110,1.23,1
202302,214,730.91,1
202302,108,0,1
202302,109,29.24,1
202302,110,1.23,1
202303,214,730.91,1
202303,108,0,1
202303,109,29.24,1
202303,110,1.23,1
202304,214,730.91,1
202304,108,0,1
202304,109,29.24,1
202304,110,1.23,1
202305,214,730.91,1
202305,108,0,1
202305,109,29.24,1
202305,110,1.23,1
202306,214,730.91,1
202306,108,0,1
202306,109,29.24,1
202306,110,1.23,1
202307,214,730.91,1
202307,108,0,1
202307,109,29.24,1
202307,110,1.23,1
202308,214,730.91,1
202308,108,0,1
202308,109,29.24,1
202308,110,1.23,1
202309,214,730.91,1
202309,108,0,1
202309,109,29.24,1
202309,110,1.23,1
202310,214,730.91,1
202310,108,0,1
202310,109,29.24,1
202310,110,1.23,1
202311,214,730.91,1
202311,108,0,1
202311,109,29.24,1
202311,110,1.23,1
202312,214,730.91,1
202312,108,0,1
202312,109,29.2,1
202312,110,1.23,1
202401,214,726.29,1
202401,108,0,1
202401,109,29.05,1
202401,110,1.04,1
202402,214,726.29,1
202402,108,0,1
202402,109,29.05,1
202402,110,1.04,1
202403,214,726.29,1
202403,108,0,1
202403,109,29.05,1
202403,110,1.04,1
202404,214,726.29,1
202404,108,0,1
202404,109,29.05,1
202404,110,1.04,1
202405,214,726.29,1
202405,108,0,1
202405,109,29.05,1
202405,110,1.04,1
202406,214,726.29,1
202406,108,0,1
202406,109,29.05,1
202406,110,1.04,1
202407,214,726.29,1
202407,108,0,1
202407,109,29.05,1
202407,110,1.04,1
202408,214,726.29,1
202408,108,0,1
202408,109,29.05,1
202408,110,1.04,1
202409,214,726.29,1
202409,108,0,1
202409,109,29.05,1
202409,110,1.04,1
202410,214,726.29,1
202410,108,0,1
202410,109,29.05,1
202410,110,1.04,1
202411,214,726.29,1
202411,108,0,1
202411,109,29.05,1
202411,110,1.04,1
202412,214,726.24,1
202412,108,0,1
202412,109,29.07,1
202412,110,1,1
