DateKey,AccountKey,Amount,ScenarioKey
202207,112,127.81,1
202208,113,127.81,1
202208,112,127.81,1
202209,113,127.81,1
202209,112,127.81,1
202210,113,127.81,1
202210,112,127.81,1
202211,113,127.81,1
202211,112,127.81,1
202212,113,127.81,1
202212,112,127.81,1
202301,113,153.08,1
202301,112,153.08,1
202302,113,153.08,1
202302,112,153.08,1
202303,113,153.08,1
202303,112,153.08,1
202304,113,153.08,1
202304,112,153.08,1
202305,113,153.08,1
202305,112,153.08,1
202306,113,153.08,1
202306,112,153.08,1
202307,113,153.08,1
202307,112,153.08,1
202308,113,153.08,1
202308,112,153.08,1
202309,113,153.08,1
202309,112,153.08,1
202310,113,153.08,1
202310,112,153.08,1
202311,113,153.08,1
202311,112,153.08,1
202312,113,153.04,1
202312,112,153.04,1
202401,113,157.68,1
202401,112,157.68,1
202402,113,157.68,1
202402,112,157.68,1
202403,113,157.68,1
202403,112,157.68,1
202404,113,157.68,1
202404,112,157.68,1
202405,113,157.68,1
202405,112,157.68,1
202406,113,157.68,1
202406,112,157.68,1
202407,113,157.68,1
202407,112,157.68,1
202408,113,157.68,1
202408,112,157.68,1
202409,113,157.68,1
202409,112,157.68,1
202410,113,157.68,1
202410,112,157.68,1
202411,113,157.68,1
202411,112,157.68,1
202412,113,157.7,1
202412,112,157.7,1
