DateKey,AccountKey,Amount,ScenarioKey
201308,306,-148.82,1
201308,307,-113.48,1
201308,308,89.32,1
201309,301,-16.2,1
201309,302,24.74,1
201309,303,-30.99,1
201309,304,-3.48,1
201309,212,0,1
201309,305,279.02,1
201309,306,-148.82,1
201309,307,-113.48,1
201309,308,89.32,1
201310,301,-16.2,1
201310,302,24.74,1
201310,303,-30.99,1
201310,304,-3.48,1
201310,212,0,1
201310,305,279.02,1
201310,306,-148.82,1
201310,307,-113.48,1
201310,308,89.32,1
201311,301,-16.2,1
201311,302,24.74,1
201311,303,-30.99,1
201311,304,-3.48,1
201311,212,0,1
201311,305,279.02,1
201311,306,-148.82,1
201311,307,-113.48,1
201311,308,89.32,1
201312,301,-16.15,1
201312,302,24.77,1
201312,303,-31.01,1
201312,304,-3.48,1
201312,212,0,1
201312,305,279.01,1
201312,306,-148.8,1
201312,307,-113.44,1
201312,308,89.35,1
201401,301,-35.76,1
201401,302,-25.8,1
201401,303,19.58,1
201401,304,-4.32,1
201401,212,0,1
201401,305,283.22,1
201401,306,-157.52,1
201401,307,-123.49,1
201401,308,91.53,1
201402,301,-35.76,1
201402,302,-25.8,1
201402,303,19.58,1
201402,304,-4.32,1
201402,212,0,1
201402,305,283.22,1
201402,306,-157.52,1
201402,307,-123.49,1
201402,308,91.53,1
201403,301,-35.76,1
201403,302,-25.8,1
201403,303,19.58,1
201403,304,-4.32,1
201403,212,0,1
201403,305,283.22,1
201403,306,-157.52,1
201403,307,-123.49,1
201403,308,91.53,1
201404,301,-35.76,1
201404,302,-25.8,1
201404,303,19.58,1
201404,304,-4.32,1
201404,212,0,1
201404,305,283.22,1
201404,306,-157.52,1
201404,307,-123.49,1
201404,308,91.53,1
201405,301,-35.76,1
201405,302,-25.8,1
201405,303,19.58,1
201405,304,-4.32,1
201405,212,0,1
201405,305,283.22,1
201405,306,-157.52,1
201405,307,-123.49,1
201405,308,91.53,1
201406,301,-35.76,1
201406,302,-25.8,1
201406,303,19.58,1
201406,304,-4.32,1
201406,212,0,1
201406,305,283.22,1
201406,306,-157.52,1
201406,307,-123.49,1
201406,308,91.53,1
201407,301,-35.76,1
201407,302,-25.8,1
201407,303,19.58,1
201407,304,-4.32,1
201407,212,0,1
201407,305,283.22,1
201407,306,-157.52,1
201407,307,-123.49,1
201407,308,91.53,1
201408,301,-35.76,1
201408,302,-25.8,1
201408,303,19.58,1
201408,304,-4.32,1
201408,212,0,1
201408,305,283.22,1
201408,306,-157.52,1
201408,307,-123.49,1
201408,308,91.53,1
201409,301,-35.76,1
201409,302,-25.8,1
201409,303,19.58,1
201409,304,-4.32,1
201409,212,0,1
201409,305,283.22,1
201409,306,-157.52,1
201409,307,-123.49,1
201409,308,91.53,1
201410,301,-35.76,1
201410,302,-25.8,1
201410,303,19.58,1
201410,304,-4.32,1
201410,212,0,1
201410,305,283.22,1
201410,306,-157.52,1
201410,307,-123.49,1
201410,308,91.53,1
201411,301,-35.76,1
201411,302,-25.8,1
201411,303,19.58,1
201411,304,-4.32,1
201411,212,0,1
201411,305,283.22,1
201411,306,-157.52,1
201411,307,-123.49,1
201411,308,91.53,1
201412,301,-35.81,1
201412,302,-25.81,1
201412,303,19.55,1
201412,304,-4.29,1
201412,212,0,1
201412,305,283.19,1
201412,306,-157.51,1
201412,307,-123.5,1
201412,308,91.53,1
201501,301,-42.74,1
201501,302,-11.58,1
201501,303,33.74,1
201501,304,-5.25,1
201501,212,0,1
201501,305,298.1,1
201501,306,-168.31,1
201501,307,-118.34,1
201501,308,102.98,1
201502,301,-42.74,1
201502,302,-11.58,1
201502,303,33.74,1
201502,304,-5.25,1
201502,212,0,1
201502,305,298.1,1
201502,306,-168.31,1
201502,307,-118.34,1
201502,308,102.98,1
201503,301,-42.74,1
201503,302,-11.58,1
201503,303,33.74,1
201503,304,-5.25,1
201503,212,0,1
201503,305,298.1,1
201503,306,-168.31,1
201503,307,-118.34,1
201503,308,102.98,1
201504,301,-42.74,1
201504,302,-11.58,1
201504,303,33.74,1
201504,304,-5.25,1
201504,212,0,1
201504,305,298.1,1
201504,306,-168.31,1
201504,307,-118.34,1
201504,308,102.98,1
201505,301,-42.74,1
201505,302,-11.58,1
201505,303,33.74,1
201505,304,-5.25,1
201505,212,0,1
201505,305,298.1,1
201505,306,-168.31,1
201505,307,-118.34,1
201505,308,102.98,1
201506,301,-42.74,1
201506,302,-11.58,1
201506,303,33.74,1
201506,304,-5.25,1
201506,212,0,1
201506,305,298.1,1
201506,306,-168.31,1
201506,307,-118.34,1
201506,308,102.98,1
201507,301,-42.74,1
201507,302,-11.58,1
201507,303,33.74,1
201507,304,-5.25,1
201507,212,0,1
201507,305,298.1,1
201507,306,-168.31,1
201507,307,-118.34,1
201507,308,102.98,1
201508,301,-42.74,1
201508,302,-11.58,1
201508,303,33.74,1
201508,304,-5.25,1
201508,212,0,1
201508,305,298.1,1
201508,306,-168.31,1
201508,307,-118.34,1
201508,308,102.98,1
201509,301,-42.74,1
201509,302,-11.58,1
201509,303,33.74,1
201509,304,-5.25,1
201509,212,0,1
201509,305,298.1,1
201509,306,-168.31,1
201509,307,-118.34,1
201509,308,102.98,1
201510,301,-42.74,1
201510,302,-11.58,1
201510,303,33.74,1
201510,304,-5.25,1
201510,212,0,1
201510,305,298.1,1
201510,306,-168.31,1
201510,307,-118.34,1
201510,308,102.98,1
201511,301,-42.74,1
201511,302,-11.58,1
201511,303,33.74,1
201511,304,-5.25,1
201511,212,0,1
201511,305,298.1,1
201511,306,-168.31,1
201511,307,-118.34,1
201511,308,102.98,1
201512,301,-42.68,1
201512,302,-11.62,1
201512,303,33.72,1
201512,304,-5.3,1
201512,212,0,1
201512,305,298.15,1
201512,306,-168.34,1
201512,307,-118.35,1
201512,308,102.99,1
201601,301,-50.98,1
201601,302,-39.1,1
201601,303,14.6,1
201601,304,-4.11,1
201601,212,0,1
201601,305,247.12,1
201601,306,-181.45,1
201601,307,-116.12,1
201601,308,52.54,1
201602,301,-50.98,1
201602,302,-39.1,1
201602,303,14.6,1
201602,304,-4.11,1
201602,212,0,1
201602,305,247.12,1
201602,306,-181.45,1
201602,307,-116.12,1
201602,308,52.54,1
201603,301,-50.98,1
201603,302,-39.1,1
201603,303,14.6,1
201603,304,-4.11,1
201603,212,0,1
201603,305,247.12,1
201603,306,-181.45,1
201603,307,-116.12,1
201603,308,52.54,1
201604,301,-50.98,1
201604,302,-39.1,1
201604,303,14.6,1
201604,304,-4.11,1
201604,212,0,1
201604,305,247.12,1
201604,306,-181.45,1
201604,307,-116.12,1
201604,308,52.54,1
201605,301,-50.98,1
201605,302,-39.1,1
201605,303,14.6,1
201605,304,-4.11,1
201605,212,0,1
201605,305,247.12,1
201605,306,-181.45,1
201605,307,-116.12,1
201605,308,52.54,1
201606,301,-50.98,1
201606,302,-39.1,1
201606,303,14.6,1
201606,304,-4.11,1
201606,212,0,1
201606,305,247.12,1
201606,306,-181.45,1
201606,307,-116.12,1
201606,308,52.54,1
201607,301,-50.98,1
201607,302,-39.1,1
201607,303,14.6,1
201607,304,-4.11,1
201607,212,0,1
201607,305,247.12,1
201607,306,-181.45,1
201607,307,-116.12,1
201607,308,52.54,1
201608,301,-50.98,1
201608,302,-39.1,1
201608,303,14.6,1
201608,304,-4.11,1
201608,212,0,1
201608,305,247.12,1
201608,306,-181.45,1
201608,307,-116.12,1
201608,308,52.54,1
201609,301,-50.98,1
201609,302,-39.1,1
201609,303,14.6,1
201609,304,-4.11,1
201609,212,0,1
201609,305,247.12,1
201609,306,-181.45,1
201609,307,-116.12,1
201609,308,52.54,1
201610,301,-50.98,1
201610,302,-39.1,1
201610,303,14.6,1
201610,304,-4.11,1
201610,212,0,1
201610,305,247.12,1
201610,306,-181.45,1
201610,307,-116.12,1
201610,308,52.54,1
201611,301,-50.98,1
201611,302,-39.1,1
201611,303,14.6,1
201611,304,-4.11,1
201611,212,0,1
201611,305,247.12,1
201611,306,-181.45,1
201611,307,-116.12,1
201611,308,52.54,1
201612,301,-50.99,1
201612,302,-39.14,1
201612,303,14.62,1
201612,304,-4.05,1
201612,212,0,1
201612,305,247.12,1
201612,306,-181.42,1
201612,307,-116.1,1
201612,308,52.48,1
201701,301,-65.02,1
201701,302,-22.99,1
201701,303,24.79,1
201701,304,-2.76,1
201701,212,15.89,1
201701,305,210.1,1
201701,306,-191.71,1
201701,307,-70.93,1
201701,308,0,1
201702,301,-65.02,1
201702,302,-22.99,1
201702,303,24.79,1
201702,304,-2.76,1
201702,212,15.89,1
201702,305,210.1,1
201702,306,-191.71,1
201702,307,-70.93,1
201702,308,0,1
201703,301,-65.02,1
201703,302,-22.99,1
201703,303,24.79,1
201703,304,-2.76,1
201703,212,15.89,1
201703,305,210.1,1
201703,306,-191.71,1
201703,307,-70.93,1
201703,308,0,1
201704,301,-65.02,1
201704,302,-22.99,1
201704,303,24.79,1
201704,304,-2.76,1
201704,212,15.89,1
201704,305,210.1,1
201704,306,-191.71,1
201704,307,-70.93,1
201704,308,0,1
201705,301,-65.02,1
201705,302,-22.99,1
201705,303,24.79,1
201705,304,-2.76,1
201705,212,15.89,1
201705,305,210.1,1
201705,306,-191.71,1
201705,307,-70.93,1
201705,308,0,1
201706,301,-65.02,1
201706,302,-22.99,1
201706,303,24.79,1
201706,304,-2.76,1
201706,212,15.89,1
201706,305,210.1,1
201706,306,-191.71,1
201706,307,-70.93,1
201706,308,0,1
201707,301,-65.02,1
201707,302,-22.99,1
201707,303,24.79,1
201707,304,-2.76,1
201707,212,15.89,1
201707,305,210.1,1
201707,306,-191.71,1
201707,307,-70.93,1
201707,308,0,1
201708,301,-65.02,1
201708,302,-22.99,1
201708,303,24.79,1
201708,304,-2.76,1
201708,212,15.89,1
201708,305,210.1,1
201708,306,-191.71,1
201708,307,-70.93,1
201708,308,0,1
201709,301,-65.02,1
201709,302,-22.99,1
201709,303,24.79,1
201709,304,-2.76,1
201709,212,15.89,1
201709,305,210.1,1
201709,306,-191.71,1
201709,307,-70.93,1
201709,308,0,1
201710,301,-65.02,1
201710,302,-22.99,1
201710,303,24.79,1
201710,304,-2.76,1
201710,212,15.89,1
201710,305,210.1,1
201710,306,-191.71,1
201710,307,-70.93,1
201710,308,0,1
201711,301,-65.02,1
201711,302,-22.99,1
201711,303,24.79,1
201711,304,-2.76,1
201711,212,15.89,1
201711,305,210.1,1
201711,306,-191.71,1
201711,307,-70.93,1
201711,308,0,1
201712,301,-65.07,1
201712,302,-22.96,1
201712,303,24.82,1
201712,304,-2.74,1
201712,212,15.86,1
201712,305,210.14,1
201712,306,-191.7,1
201712,307,-70.92,1
201712,308,0,1
201801,301,-59.03,1
201801,302,-16.62,1
201801,303,17.46,1
201801,304,-0.54,1
201801,212,104.35,1
201801,305,82.32,1
201801,306,-158.89,1
201801,307,92.45,1
201801,308,0,1
201802,301,-59.03,1
201802,302,-16.62,1
201802,303,17.46,1
201802,304,-0.54,1
201802,212,104.35,1
201802,305,82.32,1
201802,306,-158.89,1
201802,307,92.45,1
201802,308,0,1
201803,301,-59.03,1
201803,302,-16.62,1
201803,303,17.46,1
201803,304,-0.54,1
201803,212,104.35,1
201803,305,82.32,1
201803,306,-158.89,1
201803,307,92.45,1
201803,308,0,1
201804,301,-59.03,1
201804,302,-16.62,1
201804,303,17.46,1
201804,304,-0.54,1
201804,212,104.35,1
201804,305,82.32,1
201804,306,-158.89,1
201804,307,92.45,1
201804,308,0,1
201805,301,-59.03,1
201805,302,-16.62,1
201805,303,17.46,1
201805,304,-0.54,1
201805,212,104.35,1
201805,305,82.32,1
201805,306,-158.89,1
201805,307,92.45,1
201805,308,0,1
201806,301,-59.03,1
201806,302,-16.62,1
201806,303,17.46,1
201806,304,-0.54,1
201806,212,104.35,1
201806,305,82.32,1
201806,306,-158.89,1
201806,307,92.45,1
201806,308,0,1
201807,301,-59.03,1
201807,302,-16.62,1
201807,303,17.46,1
201807,304,-0.54,1
201807,212,104.35,1
201807,305,82.32,1
201807,306,-158.89,1
201807,307,92.45,1
201807,308,0,1
201808,301,-59.03,1
201808,302,-16.62,1
201808,303,17.46,1
201808,304,-0.54,1
201808,212,104.35,1
201808,305,82.32,1
201808,306,-158.89,1
201808,307,92.45,1
201808,308,0,1
201809,301,-59.03,1
201809,302,-16.62,1
201809,303,17.46,1
201809,304,-0.54,1
201809,212,104.35,1
201809,305,82.32,1
201809,306,-158.89,1
201809,307,92.45,1
201809,308,0,1
201810,301,-59.03,1
201810,302,-16.62,1
201810,303,17.46,1
201810,304,-0.54,1
201810,212,104.35,1
201810,305,82.32,1
201810,306,-158.89,1
201810,307,92.45,1
201810,308,0,1
201811,301,-59.03,1
201811,302,-16.62,1
201811,303,17.46,1
201811,304,-0.54,1
201811,212,104.35,1
201811,305,82.32,1
201811,306,-158.89,1
201811,307,92.45,1
201811,308,0,1
201812,301,-59.05,1
201812,302,-16.63,1
201812,303,17.42,1
201812,304,-0.57,1
201812,212,104.35,1
201812,305,82.34,1
201812,306,-158.83,1
201812,307,92.46,1
201812,308,0,1
201901,301,-44.07,1
201901,302,-26.97,1
201901,303,-5.16,1
201901,304,2.05,1
201901,212,172.36,1
201901,305,29.92,1
201901,306,-99.98,1
201901,307,174.41,1
201901,308,0,1
201902,301,-44.07,1
201902,302,-26.97,1
201902,303,-5.16,1
201902,304,2.05,1
201902,212,172.36,1
201902,305,29.92,1
201902,306,-99.98,1
201902,307,174.41,1
201902,308,0,1
201903,301,-44.07,1
201903,302,-26.97,1
201903,303,-5.16,1
201903,304,2.05,1
201903,212,172.36,1
201903,305,29.92,1
201903,306,-99.98,1
201903,307,174.41,1
201903,308,0,1
201904,301,-44.07,1
201904,302,-26.97,1
201904,303,-5.16,1
201904,304,2.05,1
201904,212,172.36,1
201904,305,29.92,1
201904,306,-99.98,1
201904,307,174.41,1
201904,308,0,1
201905,301,-44.07,1
201905,302,-26.97,1
201905,303,-5.16,1
201905,304,2.05,1
201905,212,172.36,1
201905,305,29.92,1
201905,306,-99.98,1
201905,307,174.41,1
201905,308,0,1
201906,301,-44.07,1
201906,302,-26.97,1
201906,303,-5.16,1
201906,304,2.05,1
201906,212,172.36,1
201906,305,29.92,1
201906,306,-99.98,1
201906,307,174.41,1
201906,308,0,1
201907,301,-44.07,1
201907,302,-26.97,1
201907,303,-5.16,1
201907,304,2.05,1
201907,212,172.36,1
201907,305,29.92,1
201907,306,-99.98,1
201907,307,174.41,1
201907,308,0,1
201908,301,-44.07,1
201908,302,-26.97,1
201908,303,-5.16,1
201908,304,2.05,1
201908,212,172.36,1
201908,305,29.92,1
201908,306,-99.98,1
201908,307,174.41,1
201908,308,0,1
201909,301,-44.07,1
201909,302,-26.97,1
201909,303,-5.16,1
201909,304,2.05,1
201909,212,172.36,1
201909,305,29.92,1
201909,306,-99.98,1
201909,307,174.41,1
201909,308,0,1
201910,301,-44.07,1
201910,302,-26.97,1
201910,303,-5.16,1
201910,304,2.05,1
201910,212,172.36,1
201910,305,29.92,1
201910,306,-99.98,1
201910,307,174.41,1
201910,308,0,1
201911,301,-44.07,1
201911,302,-26.97,1
201911,303,-5.16,1
201911,304,2.05,1
201911,212,172.36,1
201911,305,29.92,1
201911,306,-99.98,1
201911,307,174.41,1
201911,308,0,1
201912,301,-44.01,1
201912,302,-26.94,1
201912,303,-5.18,1
201912,304,2.09,1
201912,212,172.32,1
201912,305,29.94,1
201912,306,-100,1
201912,307,174.41,1
201912,308,0,1
202001,301,94.36,1
202001,302,53.33,1
202001,303,-1.2,1
202001,304,-4.12,1
202001,212,0,1
202001,305,450.16,1
202001,306,-155.86,1
202001,307,-98.66,1
202001,308,23.28,1
202002,301,94.36,1
202002,302,53.33,1
202002,303,-1.2,1
202002,304,-4.12,1
202002,212,0,1
202002,305,450.16,1
202002,306,-155.86,1
202002,307,-98.66,1
202002,308,23.28,1
202003,301,94.36,1
202003,302,53.33,1
202003,303,-1.2,1
202003,304,-4.12,1
202003,212,0,1
202003,305,450.16,1
202003,306,-155.86,1
202003,307,-98.66,1
202003,308,23.28,1
202004,301,94.36,1
202004,302,53.33,1
202004,303,-1.2,1
202004,304,-4.12,1
202004,212,0,1
202004,305,450.16,1
202004,306,-155.86,1
202004,307,-98.66,1
202004,308,23.28,1
202005,301,94.36,1
202005,302,53.33,1
202005,303,-1.2,1
202005,304,-4.12,1
202005,212,0,1
202005,305,450.16,1
202005,306,-155.86,1
202005,307,-98.66,1
202005,308,23.28,1
202006,301,94.36,1
202006,302,53.33,1
202006,303,-1.2,1
202006,304,-4.12,1
202006,212,0,1
202006,305,450.16,1
202006,306,-155.86,1
202006,307,-98.66,1
202006,308,23.28,1
202007,301,94.36,1
202007,302,53.33,1
202007,303,-1.2,1
202007,304,-4.12,1
202007,212,0,1
202007,305,450.16,1
202007,306,-155.86,1
202007,307,-98.66,1
202007,308,23.28,1
202008,301,94.36,1
202008,302,53.33,1
202008,303,-1.2,1
202008,304,-4.12,1
202008,212,0,1
202008,305,450.16,1
202008,306,-155.86,1
202008,307,-98.66,1
202008,308,23.28,1
202009,301,94.36,1
202009,302,53.33,1
202009,303,-1.2,1
202009,304,-4.12,1
202009,212,0,1
202009,305,450.16,1
202009,306,-155.86,1
202009,307,-98.66,1
202009,308,23.28,1
202010,301,94.36,1
202010,302,53.33,1
202010,303,-1.2,1
202010,304,-4.12,1
202010,212,0,1
202010,305,450.16,1
202010,306,-155.86,1
202010,307,-98.66,1
202010,308,23.28,1
202011,301,94.36,1
202011,302,53.33,1
202011,303,-1.2,1
202011,304,-4.12,1
202011,212,0,1
202011,305,450.16,1
202011,306,-155.86,1
202011,307,-98.66,1
202011,308,23.28,1
202012,301,94.38,1
202012,302,53.27,1
202012,303,-1.17,1
202012,304,-4.12,1
202012,212,0,1
202012,305,450.11,1
202012,306,-155.9,1
202012,307,-98.61,1
202012,308,23.28,1
202101,301,-28.84,1
202101,302,5.63,1
202101,303,19.77,1
202101,304,-5.72,1
202101,212,0,1
202101,305,365.65,1
202101,306,-205.13,1
202101,307,-131.32,1
202101,308,52.49,1
202102,301,-28.84,1
202102,302,5.63,1
202102,303,19.77,1
202102,304,-5.72,1
202102,212,0,1
202102,305,365.65,1
202102,306,-205.13,1
202102,307,-131.32,1
202102,308,52.49,1
202103,301,-28.84,1
202103,302,5.63,1
202103,303,19.77,1
202103,304,-5.72,1
202103,212,0,1
202103,305,365.65,1
202103,306,-205.13,1
202103,307,-131.32,1
202103,308,52.49,1
202104,301,-28.84,1
202104,302,5.63,1
202104,303,19.77,1
202104,304,-5.72,1
202104,212,0,1
202104,305,365.65,1
202104,306,-205.13,1
202104,307,-131.32,1
202104,308,52.49,1
202105,301,-28.84,1
202105,302,5.63,1
202105,303,19.77,1
202105,304,-5.72,1
202105,212,0,1
202105,305,365.65,1
202105,306,-205.13,1
202105,307,-131.32,1
202105,308,52.49,1
202106,301,-28.84,1
202106,302,5.63,1
202106,303,19.77,1
202106,304,-5.72,1
202106,212,0,1
202106,305,365.65,1
