DateKey,AccountKey,Amount,ScenarioKey
201207,216,833.33,1
201207,217,363.85,1
201207,218,96.87,1
201208,216,833.33,1
201208,217,363.85,1
201208,218,96.87,1
201209,216,833.33,1
201209,217,363.85,1
201209,218,96.87,1
201210,216,833.33,1
201210,217,363.85,1
201210,218,96.87,1
201211,216,833.33,1
201211,217,363.85,1
201211,218,96.87,1
201212,216,833.37,1
201212,217,363.87,1
201212,218,96.84,1
201301,216,833.33,1
201301,217,473.85,1
201301,218,110,1
201302,216,833.33,1
201302,217,473.85,1
201302,218,110,1
201303,216,833.33,1
201303,217,473.85,1
201303,218,110,1
201304,216,833.33,1
201304,217,473.85,1
201304,218,110,1
201305,216,833.33,1
201305,217,473.85,1
201305,218,110,1
201306,216,833.33,1
201306,217,473.85,1
201306,218,110,1
201307,216,833.33,1
201307,217,473.85,1
201307,218,110,1
201308,216,833.33,1
201308,217,473.85,1
201308,218,110,1
201309,216,833.33,1
201309,217,473.85,1
201309,218,110,1
201310,216,833.33,1
201310,217,473.85,1
201310,218,110,1
201311,216,833.33,1
201311,217,473.85,1
201311,218,110,1
201312,216,833.37,1
201312,217,473.82,1
201312,218,109.96,1
201401,216,833.33,1
201401,217,593.02,1
201401,218,119.17,1
201402,216,833.33,1
201402,217,593.02,1
201402,218,119.17,1
201403,216,833.33,1
201403,217,593.02,1
201403,218,119.17,1
201404,216,833.33,1
201404,217,593.02,1
201404,218,119.17,1
201405,216,833.33,1
201405,217,593.02,1
201405,218,119.17,1
201406,216,833.33,1
201406,217,593.02,1
201406,218,119.17,1
201407,216,833.33,1
201407,217,593.02,1
201407,218,119.17,1
201408,216,833.33,1
201408,217,593.02,1
201408,218,119.17,1
201409,216,833.33,1
201409,217,593.02,1
201409,218,119.17,1
201410,216,833.33,1
201410,217,593.02,1
201410,218,119.17,1
201411,216,833.33,1
201411,217,593.02,1
201411,218,119.17,1
201412,216,833.37,1
201412,217,593.02,1
201412,218,119.21,1
201501,216,833.33,1
201501,217,706.11,1
201501,218,113.09,1
201502,216,833.33,1
201502,217,706.11,1
201502,218,113.09,1
201503,216,833.33,1
201503,217,706.11,1
201503,218,113.09,1
201504,216,833.33,1
201504,217,706.11,1
201504,218,113.09,1
201505,216,833.33,1
201505,217,706.11,1
201505,218,113.09,1
201506,216,833.33,1
201506,217,706.11,1
201506,218,113.09,1
201507,216,833.33,1
201507,217,706.11,1
201507,218,113.09,1
201508,216,833.33,1
201508,217,706.11,1
201508,218,113.09,1
201509,216,833.33,1
201509,217,706.11,1
201509,218,113.09,1
201510,216,833.33,1
201510,217,706.11,1
201510,218,113.09,1
201511,216,833.33,1
201511,217,706.11,1
201511,218,113.09,1
201512,216,833.37,1
201512,217,706.06,1
201512,218,113.05,1
201601,216,833.33,1
201601,217,818.12,1
201601,218,112.01,1
201602,216,833.33,1
201602,217,818.12,1
201602,218,112.01,1
201603,216,833.33,1
201603,217,818.12,1
201603,218,112.01,1
201604,216,833.33,1
201604,217,818.12,1
201604,218,112.01,1
201605,216,833.33,1
201605,217,818.12,1
201605,218,112.01,1
201606,216,833.33,1
201606,217,818.12,1
201606,218,112.01,1
201607,216,833.33,1
201607,217,818.12,1
201607,218,112.01,1
201608,216,833.33,1
201608,217,818.12,1
201608,218,112.01,1
201609,216,833.33,1
201609,217,818.12,1
201609,218,112.01,1
201610,216,833.33,1
201610,217,818.12,1
201610,218,112.01,1
201611,216,833.33,1
201611,217,818.12,1
201611,218,112.01,1
201612,216,833.37,1
201612,217,818.11,1
201612,218,112.05,1
201701,216,833.33,1
201701,217,902.18,1
201701,218,84.06,1
201702,216,833.33,1
201702,217,902.18,1
201702,218,84.06,1
201703,216,833.33,1
201703,217,902.18,1
201703,218,84.06,1
201704,216,833.33,1
201704,217,902.18,1
201704,218,84.06,1
201705,216,833.33,1
201705,217,902.18,1
201705,218,84.06,1
201706,216,833.33,1
201706,217,902.18,1
201706,218,84.06,1
201707,216,833.33,1
201707,217,902.18,1
201707,218,84.06,1
201708,216,833.33,1
201708,217,902.18,1
201708,218,84.06,1
201709,216,833.33,1
201709,217,902.18,1
201709,218,84.06,1
201710,216,833.33,1
201710,217,902.18,1
201710,218,84.06,1
201711,216,833.33,1
201711,217,902.18,1
201711,218,84.06,1
201712,216,833.37,1
201712,217,902.15,1
201712,218,84.04,1
201801,216,833.33,1
201801,217,919.21,1
201801,218,11.36,1
201802,216,833.33,1
201802,217,919.21,1
201802,218,11.36,1
201803,216,833.33,1
201803,217,919.21,1
201803,218,11.36,1
201804,216,833.33,1
201804,217,919.21,1
201804,218,11.36,1
201805,216,833.33,1
201805,217,919.21,1
201805,218,11.36,1
201806,216,833.33,1
201806,217,919.21,1
201806,218,11.36,1
201807,216,833.33,1
201807,217,919.21,1
201807,218,11.36,1
201808,216,833.33,1
201808,217,919.21,1
201808,218,11.36,1
201809,216,833.33,1
201809,217,919.21,1
201809,218,11.36,1
201810,216,833.33,1
201810,217,919.21,1
201810,218,11.36,1
201811,216,833.33,1
201811,217,919.21,1
201811,218,11.36,1
201812,216,833.37,1
201812,217,919.24,1
201812,218,11.32,1
201901,216,833.33,1
201901,217,909.46,1
201901,218,0,1
201902,216,833.33,1
201902,217,909.46,1
201902,218,0,1
201903,216,833.33,1
201903,217,909.46,1
201903,218,0,1
201904,216,833.33,1
201904,217,909.46,1
201904,218,0,1
201905,216,833.33,1
201905,217,909.46,1
201905,218,0,1
201906,216,833.33,1
201906,217,909.46,1
201906,218,0,1
201907,216,833.33,1
201907,217,909.46,1
201907,218,0,1
201908,216,833.33,1
201908,217,909.46,1
201908,218,0,1
201909,216,833.33,1
201909,217,909.46,1
201909,218,0,1
201910,216,833.33,1
201910,217,909.46,1
201910,218,0,1
201911,216,833.33,1
201911,217,909.46,1
201911,218,0,1
201912,216,833.37,1
201912,217,909.48,1
201912,218,0,1
202001,216,833.33,1
202001,217,1004,1
202001,218,94.54,1
202002,216,833.33,1
202002,217,1004,1
202002,218,94.54,1
202003,216,833.33,1
202003,217,1004,1
202003,218,94.54,1
202004,216,833.33,1
202004,217,1004,1
202004,218,94.54,1
202005,216,833.33,1
202005,217,1004,1
202005,218,94.54,1
202006,216,833.33,1
202006,217,1004,1
202006,218,94.54,1
202007,216,833.33,1
202007,217,1004,1
202007,218,94.54,1
202008,216,833.33,1
202008,217,1004,1
202008,218,94.54,1
202009,216,833.33,1
202009,217,1004,1
202009,218,94.54,1
202010,216,833.33,1
202010,217,1004,1
202010,218,94.54,1
202011,216,833.33,1
202011,217,1004,1
202011,218,94.54,1
202012,216,833.37,1
202012,217,1003.96,1
202012,218,94.49,1
202101,216,833.33,1
202101,217,1129.59,1
202101,218,125.6,1
202102,216,833.33,1
202102,217,1129.59,1
202102,218,125.6,1
202103,216,833.33,1
202103,217,1129.59,1
202103,218,125.6,1
202104,216,833.33,1
202104,217,1129.59,1
202104,218,125.6,1
202105,216,833.33,1
202105,217,1129.59,1
202105,218,125.6,1
202106,216,833.33,1
202106,217,1129.59,1
202106,218,125.6,1
202107,216,833.33,1
202107,217,1129.59,1
202107,218,125.6,1
202108,216,833.33,1
202108,217,1129.59,1
202108,218,125.6,1
202109,216,833.33,1
202109,217,1129.59,1
202109,218,125.6,1
202110,216,833.33,1
202110,217,1129.59,1
202110,218,125.6,1
202111,216,833.33,1
202111,217,1129.59,1
202111,218,125.6,1
202112,216,833.37,1
202112,217,1129.64,1
202112,218,125.58,1
202201,216,833.33,1
202201,217,1263.79,1
202201,218,164.02,1
202202,216,833.33,1
202202,217,1263.79,1
202202,218,164.02,1
202203,216,833.33,1
202203,217,1263.79,1
202203,218,164.02,1
202204,216,833.33,1
202204,217,1263.79,1
202204,218,164.02,1
202205,216,833.33,1
202205,217,1263.79,1
202205,218,164.02,1
202206,216,833.33,1
202206,217,1263.79,1
202206,218,164.02,1
202207,216,833.33,1
202207,217,1263.79,1
202207,218,164.02,1
202208,216,833.33,1
202208,217,1263.79,1
202208,218,164.02,1
202209,216,833.33,1
202209,217,1263.79,1
202209,218,164.02,1
202210,216,833.33,1
202210,217,1263.79,1
202210,218,164.02,1
202211,216,833.33,1
202211,217,1263.79,1
202211,218,164.02,1
202212,216,833.37,1
202212,217,1263.84,1
202212,218,164.05,1
202301,216,833.33,1
202301,217,1424.52,1
202301,218,196.45,1
202302,216,833.33,1
202302,217,1424.52,1
202302,218,196.45,1
202303,216,833.33,1
202303,217,1424.52,1
202303,218,196.45,1
202304,216,833.33,1
202304,217,1424.52,1
202304,218,196.45,1
202305,216,833.33,1
202305,217,1424.52,1
202305,218,196.45,1
202306,216,833.33,1
202306,217,1424.52,1
202306,218,196.45,1
202307,216,833.33,1
202307,217,1424.52,1
202307,218,196.45,1
202308,216,833.33,1
202308,217,1424.52,1
202308,218,196.45,1
202309,216,833.33,1
202309,217,1424.52,1
202309,218,196.45,1
202310,216,833.33,1
202310,217,1424.52,1
202310,218,196.45,1
202311,216,833.33,1
202311,217,1424.52,1
202311,218,196.45,1
202312,216,833.37,1
202312,217,1424.57,1
202312,218,196.43,1
202401,216,833.33,1
202401,217,1571.69,1
202401,218,220.75,1
202402,216,833.33,1
202402,217,1571.69,1
202402,218,220.75,1
202403,216,833.33,1
202403,217,1571.69,1
202403,218,220.75,1
202404,216,833.33,1
202404,217,1571.69,1
202404,218,220.75,1
202405,216,833.33,1
202405,217,1571.69,1
202405,218,220.75,1
202406,216,833.33,1
202406,217,1571.69,1
202406,218,220.75,1
202407,216,833.33,1
202407,217,1571.69,1
202407,218,220.75,1
202408,216,833.33,1
202408,217,1571.69,1
202408,218,220.75,1
202409,216,833.33,1
202409,217,1571.69,1
202409,218,220.75,1
202410,216,833.33,1
202410,217,1571.69,1
202410,218,220.75,1
202411,216,833.33,1
202411,217,1571.69,1
202411,218,220.75,1
202412,216,833.37,1
202412,217,1571.73,1
202412,218,220.8,1
